Date,001M,002M,003M,006M,009M,012M,018M,024M,036M,048M,060M,084M,120M,180M,240M,300M,360M
20100331,0.164027454,0.14710081,0.1556015,0.239373406,0.315458079,0.416157428,0.717352085,1.018373978,1.596520603,2.104474653,2.545414082,3.280047221,3.833964768,4.275084423,4.500577773,4.632612674,4.712249365
20100401,0.177866497,0.15869259,0.164011349,0.247637654,0.320451345,0.434283583,0.744281603,1.053041064,1.62724446,2.140560717,2.585319185,3.314163212,3.871836071,4.305950334,4.522474243,4.647794597,4.724238335
20100402,0.163263494,0.162784192,0.172083577,0.253397208,0.339981505,0.461105387,0.787078715,1.109232933,1.701540408,2.229341165,2.674788561,3.399656579,3.950680606,4.382083944,4.598645209,4.725298542,4.802047588
20100405,0.163239736,0.158282451,0.170191675,0.266449552,0.35774753,0.486586293,0.837277984,1.174772905,1.780521882,2.299150935,2.739904756,3.449849193,3.989538486,4.415979572,4.63289497,4.758246428,4.834539157
20100406,0.160931241,0.156127939,0.167999563,0.256786407,0.355347106,0.48381608,0.818647594,1.151214534,1.740849694,2.258937551,2.701078091,3.403604344,3.956307083,4.394065792,4.618539376,4.749372998,4.827892094
20100407,0.17312253,0.157766105,0.16577577,0.24054835,0.343702375,0.456232973,0.763166519,1.061880547,1.650343024,2.164521038,2.606096048,3.319412673,3.862798438,4.299268762,4.524595539,4.656986233,4.736421504
20100408,0.164489751,0.152748059,0.161389509,0.247708186,0.337890307,0.458265332,0.769121357,1.076605883,1.671528624,2.195497548,2.643701499,3.355195257,3.89853433,4.328136524,4.546477058,4.67375438,4.750765094
20100409,0.16196421,0.15419176,0.158951856,0.243303255,0.336873779,0.453573623,0.760287811,1.074042135,1.680141623,2.202428107,2.639750396,3.343344941,3.893621248,4.322652982,4.537036182,4.662305379,4.738307237
20100412,0.147040258,0.134672938,0.144592794,0.239690503,0.329403105,0.442212597,0.743355066,1.051430465,1.651830153,2.164913616,2.601856202,3.299721952,3.853677535,4.283585882,4.497749547,4.620727931,4.6961391
20100413,0.15370976,0.14534588,0.154836391,0.238297713,0.327635504,0.441869141,0.755370467,1.075296955,1.657074286,2.159116541,2.589366645,3.275739522,3.833660955,4.265780596,4.481656211,4.606507213,4.682192765
20100414,0.164027454,0.14710081,0.1556015,0.239510383,0.337005812,0.445445101,0.763526907,1.0741058,1.662291637,2.175719925,2.613935256,3.317083347,3.871342721,4.306377126,4.524914929,4.652003095,4.728753147
20100415,0.164096015,0.149139715,0.15629012,0.239763461,0.321565799,0.431261341,0.729261095,1.032119021,1.615851709,2.123726055,2.562185358,3.279351629,3.845774976,4.287470624,4.508462707,4.636487532,4.714157515
20100416,0.165596679,0.159600827,0.162758245,0.236117212,0.308237315,0.408884648,0.68844579,0.979711684,1.550577397,2.05833679,2.491792598,3.206271938,3.781474921,4.231868601,4.458476116,4.591180331,4.671339197
20100419,0.146313984,0.145631544,0.154890984,0.228451876,0.304593185,0.410920526,0.704502136,1.006227353,1.594951067,2.103799907,2.540098522,3.24595428,3.813990996,4.259726603,4.485002506,4.615048933,4.694140702
20100420,0.14961568,0.141755308,0.15080313,0.230264805,0.314552898,0.426397238,0.732369874,1.046516729,1.625347437,2.132403131,2.567418441,3.261034146,3.815799339,4.25002695,4.469835948,4.597605686,4.674601596
20100421,0.153339557,0.140299419,0.150514559,0.234328551,0.322006385,0.427353097,0.730705288,1.028241547,1.596864814,2.093404808,2.518253982,3.206292688,3.754783371,4.189695213,4.411184904,4.54085178,4.618881901
20100422,0.15311472,0.145505372,0.156339395,0.242006858,0.326974349,0.445535292,0.75423228,1.059804808,1.635577037,2.135169812,2.562716783,3.254171467,3.789897598,4.215705556,4.433743463,4.56138905,4.63837237
20100423,0.159354197,0.155791108,0.162211089,0.248558936,0.343613999,0.466840125,0.791151807,1.105922666,1.682424249,2.19273763,2.618396442,3.296130738,3.827449582,4.246989381,4.460020493,4.58542381,4.661029627
20100426,0.144792082,0.146525937,0.159819048,0.249777645,0.33804404,0.457160265,0.777986252,1.09126453,1.67346496,2.170399088,2.593749437,3.277362122,3.823496189,4.250788713,4.465991291,4.590140899,4.665774918
20100427,0.139270695,0.135889437,0.149623577,0.244371437,0.310886419,0.409789531,0.699267008,0.998855474,1.553254473,2.035967127,2.454743081,3.140943356,3.711425845,4.153511987,4.375010179,4.5033692,4.580930369
20100428,0.159824367,0.145767612,0.157636312,0.239352762,0.312514835,0.413670544,0.724434582,1.031717959,1.611391977,2.108019984,2.532739817,3.230961696,3.783503009,4.214201666,4.429034708,4.553794727,4.629220733
20100429,0.150116536,0.144357698,0.158414634,0.244604538,0.312580228,0.419233119,0.709598498,1.003941615,1.563839409,2.055233876,2.481889449,3.183597081,3.746980383,4.180509182,4.394185374,4.517455563,4.592583983
20100430,0.151865387,0.159670266,0.167060374,0.247608283,0.317470565,0.417527377,0.691467519,0.968913537,1.513283198,2.005854979,2.425154151,3.11198579,3.681234234,4.115388718,4.32653647,4.448853973,4.523637971
20100503,0.14732594,0.157773334,0.170537611,0.253078692,0.323505562,0.42733965,0.716326552,1.002131948,1.552327182,2.04101675,2.463215436,3.151555863,3.707578649,4.132883699,4.340840922,4.459583721,4.532730268
20100504,0.1529061,0.152950167,0.16677428,0.241407027,0.312471347,0.405552126,0.677906317,0.953763646,1.501951558,1.974507675,2.38544461,3.067196846,3.619185298,4.035629003,4.236632163,4.35168857,4.422346781
20100505,0.141376033,0.139173179,0.152172913,0.227009211,0.295963076,0.382358342,0.618271021,0.872594147,1.41412825,1.887496144,2.301558769,3.003712923,3.570954569,3.999812263,4.205374607,4.323167105,4.395600465
20100506,0.067035882,0.088848661,0.11510553,0.18260044,0.265775077,0.363123225,0.568581043,0.799122381,1.311692378,1.766411121,2.168900556,2.858402451,3.431508295,3.849614423,4.041130364,4.148641484,4.216409248
20100507,0.090435738,0.114449581,0.131742965,0.207258739,0.28845379,0.37967925,0.593886782,0.826130659,1.330007874,1.783978377,2.183532291,2.880279574,3.465077623,3.898180064,4.101116283,4.217169825,4.289292124
20100510,0.131619736,0.13950226,0.155149947,0.23774437,0.309107987,0.39953763,0.641446389,0.883879562,1.412615448,1.871960398,2.280311616,2.989455606,3.575624645,4.01624576,4.22720522,4.346752563,4.420866393
20100511,0.14650916,0.142357123,0.157618367,0.229199237,0.302828039,0.385022681,0.614237751,0.858009607,1.373196062,1.837265633,2.251855471,2.961142781,3.560133097,4.011438366,4.229349638,4.353974194,4.430125286
20100512,0.161715333,0.148709733,0.156178659,0.229325365,0.300842593,0.390820878,0.636477965,0.888693627,1.399627906,1.874508676,2.298741767,3.018455941,3.605816843,4.058657301,4.281583351,4.410476851,4.488551027
20100513,0.155298875,0.151934756,0.166551863,0.229991096,0.295561699,0.385453073,0.605680718,0.846850208,1.357096536,1.837886385,2.263599894,2.966279557,3.526199206,3.977760805,4.214098027,4.353831977,4.437321825
20100514,0.16337891,0.154313311,0.156675145,0.22084214,0.273803736,0.351015643,0.573282276,0.80912762,1.295433902,1.766659014,2.183729838,2.889547943,3.458910027,3.903862883,4.128117371,4.260201929,4.34211725
20100517,0.159294042,0.152158427,0.160489998,0.231535259,0.282478205,0.35956893,0.587311319,0.826336159,1.317551927,1.798088354,2.224956377,2.923722929,3.490400259,3.931212629,4.152427331,4.280470335,4.360592328
20100518,0.181051856,0.16341834,0.170843711,0.23004928,0.276185319,0.337208495,0.539967171,0.75768645,1.2152567,1.673226646,2.092106284,2.801973667,3.355109008,3.793528934,4.019854511,4.153359586,4.235665274
20100519,0.176728781,0.162702921,0.168298032,0.231437121,0.281160069,0.352964372,0.575680923,0.805431289,1.267071161,1.733779655,2.151036777,2.838788487,3.376542579,3.808846435,4.033780351,4.167350402,4.249473008
20100520,0.169924927,0.157839156,0.165989303,0.21746276,0.260079565,0.3296127,0.526420078,0.73730757,1.167021995,1.612209379,2.014422267,2.682164677,3.226717684,3.660214928,3.884272977,4.016934299,4.099195459
20100521,0.169334456,0.161663211,0.163923234,0.226485295,0.275177978,0.350954494,0.577995571,0.796485151,1.217681077,1.665033536,2.059430092,2.710365722,3.254303,3.68185433,3.899743514,4.029561418,4.110151643
20100524,0.15740828,0.14704507,0.154307868,0.226934104,0.279929827,0.353498337,0.549419477,0.756536623,1.193610006,1.632673115,2.02543003,2.672560531,3.211302388,3.646051245,3.875768886,4.011707411,4.096113935
20100525,0.168618066,0.154275456,0.163722261,0.227251024,0.276608206,0.346596793,0.573973725,0.797065269,1.218490583,1.63333895,2.006670107,2.639195393,3.175353326,3.612467832,3.845597936,3.985258325,4.070620635
20100526,0.166536962,0.157552429,0.166326532,0.233996021,0.284652432,0.360178226,0.581306878,0.812222705,1.271191101,1.684826322,2.052545053,2.679682801,3.205208916,3.6409822,3.876471574,4.018038658,4.104234545
20100527,0.157603715,0.15580038,0.171935524,0.237962935,0.286277413,0.375470907,0.617735533,0.874643008,1.367125519,1.803020399,2.185573459,2.82816978,3.372090818,3.811030818,4.040865238,4.177603568,4.261229263
20100528,0.167355689,0.162452718,0.172555852,0.231936586,0.27499535,0.349562089,0.545464272,0.771000346,1.26411204,1.704167368,2.093003675,2.751858332,3.307680497,3.75616406,3.991560556,4.13050605,4.216151069
20100531,0.150006802,0.151232518,0.164110171,0.226221726,0.271190581,0.347019904,0.544654386,0.771001612,1.264113926,1.704169984,2.093003899,2.751854389,3.300489667,3.74744862,3.98471548,4.125384516,4.211829864
20100601,0.149081168,0.143837505,0.158566196,0.221805925,0.268723374,0.34647565,0.549593128,0.776819378,1.235241081,1.668274371,2.05817182,2.718884181,3.276164498,3.725242187,3.961661354,4.102152318,4.187915065
20100602,0.145373633,0.135863761,0.153731801,0.223792676,0.272680144,0.354490878,0.580013839,0.815630628,1.29375865,1.737967705,2.133973702,2.809498448,3.354350507,3.794522071,4.024663688,4.161511341,4.245113798
20100603,0.123177158,0.12344041,0.151628562,0.228916668,0.289554239,0.378419032,0.59220424,0.822484126,1.300397797,1.751243931,2.151280721,2.8206583,3.377968355,3.823651573,4.054619443,4.191131124,4.274905096
20100604,0.118896148,0.120832913,0.135480524,0.21976569,0.264207057,0.331568636,0.524029972,0.738651191,1.189054217,1.613492705,1.993450128,2.662412764,3.22423033,3.676284651,3.912512177,4.053853625,4.140378609
20100607,0.102408535,0.10061742,0.119533311,0.212341692,0.264356559,0.334698788,0.518180425,0.723653364,1.166690045,1.570653766,1.940259695,2.600853218,3.165615546,3.622472769,3.863368568,4.006000593,4.093769937
20100608,0.095383027,0.101068495,0.118868647,0.189835566,0.251217687,0.332212102,0.536918749,0.761591995,1.209080933,1.617839762,1.989722638,2.641996868,3.207947731,3.660319667,3.896436695,4.036378975,4.121932027
20100609,0.082146372,0.080781338,0.097946933,0.176797625,0.240765711,0.321868995,0.525619718,0.736075212,1.167860294,1.593421222,1.981086317,2.643499567,3.195801973,3.648475947,3.889624625,4.034152025,4.121941111
20100610,0.041919865,0.061196915,0.09270608,0.182519309,0.246466933,0.339320647,0.564946359,0.800197251,1.272116703,1.72241975,2.12229566,2.779614693,3.337550131,3.784902383,4.017657272,4.155471759,4.239822225
20100611,0.042971414,0.060574962,0.081697897,0.165406158,0.225273528,0.30772732,0.520297516,0.747595479,1.210591079,1.655320429,2.045522018,2.695678119,3.258089645,3.70591484,3.93708818,4.074755366,4.159140001
20100614,0.024348289,0.039062694,0.062442611,0.149419475,0.216692109,0.304473793,0.520332076,0.74891133,1.217485924,1.654877495,2.04792375,2.715693837,3.275070314,3.725906325,3.962413407,4.101994508,4.187712076
20100615,0.040550837,0.057770415,0.082683755,0.167785086,0.222162326,0.303688057,0.534843898,0.779291169,1.24295369,1.688878446,2.091573237,2.767012426,3.32322596,3.769820768,4.003934721,4.142732991,4.227148233
20100616,0.058489351,0.073785567,0.09687577,0.164378552,0.212022701,0.289955072,0.519690087,0.753879125,1.215466581,1.662732085,2.06292249,2.732266037,3.2826113,3.72951618,3.964877457,4.105230181,4.190488243
20100617,0.05256437,0.071463647,0.09933323,0.169101638,0.20805054,0.284754735,0.500768668,0.728023815,1.179673946,1.611000184,2.001642962,2.671048013,3.213716623,3.660890037,3.901197681,4.045386576,4.132846111
20100618,0.036569472,0.08173537,0.107633664,0.171777506,0.214976342,0.291037963,0.508326217,0.740269877,1.204664425,1.645979003,2.036044044,2.700273531,3.245709472,3.690324129,3.926163412,4.06803247,4.154159555
20100621,0.048273592,0.092244614,0.119087311,0.175441861,0.217372559,0.293480331,0.509958958,0.741462313,1.210619471,1.651792575,2.048340435,2.722715473,3.266221739,3.71001789,3.946288495,4.086544314,4.172206918
20100622,0.049131407,0.092464594,0.125072429,0.185505141,0.224695326,0.293635352,0.491705924,0.713112875,1.15623321,1.594719363,1.989862919,2.646077786,3.194190755,3.642223565,3.882294883,4.025980187,4.112830469
20100623,0.082554359,0.102382044,0.127855277,0.187821931,0.227293462,0.291311473,0.465088905,0.661984372,1.112774665,1.552165516,1.945001569,2.60433181,3.148822465,3.598620304,3.840501446,3.986032851,4.073917042
20100624,0.070175667,0.100786163,0.134020699,0.193639071,0.228840051,0.29690523,0.472195536,0.669805644,1.10848322,1.543016719,1.94081072,2.620781295,3.166939545,3.624373916,3.874602397,4.025616592,4.11651041
20100625,0.055609798,0.112951001,0.141583876,0.202376261,0.237559273,0.297934116,0.456164556,0.644626971,1.069101085,1.507089225,1.900417947,2.566816707,3.141507238,3.603615072,3.844572474,3.988605069,4.076308758
20100628,0.062019765,0.117094198,0.147490592,0.205552497,0.236413156,0.29288399,0.444404623,0.62329255,1.025730066,1.442761507,1.826153675,2.480343954,3.05704452,3.527656,3.777961986,3.92668133,4.017378228
20100629,0.069576897,0.115865969,0.149889479,0.218398075,0.241869337,0.289129921,0.426359926,0.597486945,0.976330912,1.38684198,1.770020889,2.425017201,2.987415549,3.453507224,3.706867555,3.859493754,3.95133453
20100630,0.172460674,0.170883919,0.178339804,0.229752698,0.261188371,0.311433763,0.447448943,0.604508333,0.98060536,1.395563302,1.777422714,2.419382924,2.970006885,3.426087176,3.671927693,3.820191201,3.909739628
20100701,0.164922209,0.166136578,0.178553939,0.228602602,0.264011961,0.318023896,0.460368432,0.627237569,1.013665852,1.428490465,1.807304232,2.439804611,2.985314821,3.436319627,3.679589663,3.826095211,3.914838686
20100702,0.18094111,0.174208165,0.175995382,0.224132476,0.257797552,0.311620186,0.458225956,0.631463193,1.038037627,1.448766754,1.823987787,2.467010812,3.015978238,3.473069075,3.72185326,3.871060571,3.961436917
20100705,0.162097856,0.164931268,0.170545525,0.220453257,0.252711335,0.306058737,0.455988025,0.631477324,1.038040006,1.448768861,1.823988415,2.466998611,3.012364935,3.469392309,3.719880338,3.870481308,3.961518386
20100706,0.174768481,0.162713156,0.171171198,0.223113405,0.257704726,0.310664443,0.455710962,0.620013277,0.993121841,1.393540134,1.766579475,2.408280655,2.97176054,3.430878316,3.675854437,3.822562696,3.911237277
20100707,0.165778374,0.15623292,0.159731234,0.202854572,0.243359415,0.304784867,0.46296987,0.635124022,1.008275755,1.412395658,1.790272635,2.452550793,3.021042939,3.487525002,3.736347756,3.88563746,3.97566131
20100708,0.168292388,0.153955607,0.158810717,0.196569264,0.239812297,0.300544169,0.450607492,0.626712736,1.026268279,1.440040225,1.823769121,2.494752212,3.070440134,3.539980554,3.789348233,3.938313933,4.028401989
20100709,0.174431573,0.159750617,0.157234009,0.198639844,0.23929293,0.300459233,0.458185602,0.637926176,1.040384517,1.465834814,1.851441641,2.516769318,3.093277899,3.562950109,3.811900714,3.961511723,4.051765693
20100712,0.152111782,0.141811093,0.146637637,0.197210373,0.237719071,0.301328994,0.474751672,0.663040088,1.066799841,1.480494969,1.859984284,2.515060577,3.103515785,3.580197727,3.83182327,3.980721492,4.071155333
20100713,0.158655809,0.148079159,0.154217368,0.202194613,0.241729393,0.305455705,0.490308412,0.684819604,1.100413082,1.521371799,1.910116482,2.57585279,3.159893193,3.632229027,3.881867963,4.0303435,4.119637642
20100714,0.163574747,0.151179166,0.152516311,0.198793954,0.224734572,0.279219686,0.439789764,0.619022862,1.01845413,1.436003455,1.823095904,2.4934838,3.085220958,3.560726693,3.808419005,3.955548906,4.044502669
20100715,0.158807807,0.152731938,0.158985081,0.197490868,0.220987044,0.273961874,0.438738768,0.617456663,0.993146117,1.395288387,1.775175616,2.447286056,3.038312283,3.514900045,3.764976031,3.91369435,4.003751152
20100716,0.155131976,0.154910467,0.157555579,0.197688522,0.216466295,0.266083863,0.433384147,0.6022976,0.927310629,1.319010932,1.691989677,2.357482086,2.971906937,3.461527491,3.71520685,3.866413453,3.958078062
20100719,0.149581865,0.14986752,0.156716769,0.197856569,0.214980968,0.264333353,0.430588864,0.603980715,0.95331829,1.347650451,1.723508386,2.388998167,3.002346035,3.494394931,3.751755929,3.903602791,3.995896994
20100720,0.155235745,0.150124551,0.157302935,0.19769881,0.218584861,0.267643686,0.430860291,0.600058565,0.941797054,1.333537207,1.711547095,2.385034278,2.997448564,3.490584509,3.750534521,3.905094244,3.998002589
20100721,0.161012542,0.154447576,0.157637023,0.196884373,0.213522704,0.260389401,0.412886228,0.574145368,0.903666256,1.292596255,1.666695157,2.333763078,2.929273994,3.412225609,3.667061262,3.81933665,3.911037655
20100722,0.156706527,0.150297545,0.157021216,0.196963331,0.217638237,0.266327868,0.417226075,0.581764954,0.920648464,1.317698632,1.700668371,2.385598751,2.985256704,3.470085878,3.725528182,3.877663154,3.969465634
20100723,0.159920284,0.15587342,0.157600576,0.19978852,0.218692492,0.270279539,0.43656689,0.609205401,0.955745185,1.373377939,1.764325995,2.445716614,3.044467863,3.529681814,3.785708349,3.939190997,4.031404543
20100726,0.150463913,0.154208983,0.161767458,0.201230029,0.225678901,0.279618032,0.439951566,0.610281848,0.965858134,1.370385957,1.756775341,2.444051378,3.041976896,3.52943998,3.788871182,3.942830041,4.035663484
20100727,0.156733784,0.147010978,0.154217368,0.206066574,0.238206575,0.299073592,0.482618373,0.664834949,1.023867228,1.431370617,1.819712557,2.502189964,3.096272801,3.58313235,3.844561845,4.000838566,4.093893791
20100728,0.1614977,0.149931067,0.153640685,0.20800606,0.241688296,0.295143285,0.448557878,0.610612681,0.947615345,1.344726006,1.729162028,2.422677624,3.036830861,3.544737348,3.818400876,3.98254672,4.079985212
20100729,0.147661698,0.146234321,0.157392032,0.204782631,0.242976955,0.294685427,0.430461254,0.579061661,0.894567364,1.275652163,1.66093025,2.389781691,3.033843937,3.555811426,3.831607933,3.995487308,4.093479586
20100730,0.156737314,0.151025673,0.153570313,0.203587889,0.234990496,0.282819276,0.413213038,0.551751696,0.84314235,1.225599077,1.60409608,2.306739379,2.96526052,3.48653281,3.753675559,3.911899603,4.007367236
20100802,0.144511928,0.1435084,0.150595415,0.196646109,0.228844698,0.279024034,0.416054927,0.560392504,0.864024449,1.254045002,1.641813904,2.352416154,3.018988766,3.548679133,3.821774406,3.981648698,4.078323738
20100803,0.159835652,0.141190541,0.148855374,0.19686309,0.247599192,0.304868232,0.420746655,0.539836813,0.802810146,1.173594042,1.555979603,2.275339654,2.970963855,3.51992035,3.801848422,3.967356859,4.066592803
20100804,0.166037151,0.148673927,0.153384602,0.199195811,0.219200052,0.265197236,0.420009437,0.571144789,0.850678354,1.230572816,1.614700206,2.331163937,3.010221597,3.552057368,3.831868306,3.996914745,4.095640805
20100805,0.150811718,0.142301408,0.152546808,0.188796521,0.21267701,0.261094582,0.397592903,0.53846859,0.81380958,1.193689937,1.577025247,2.285424332,2.963684882,3.510519886,3.797115348,3.9667828,4.068080221
20100806,0.15341918,0.150613731,0.150181507,0.194548022,0.212158451,0.251879328,0.382936298,0.516123897,0.777619167,1.149368288,1.520253596,2.208124805,2.884323454,3.437852687,3.73292555,3.90978048,4.014593052
20100809,0.139707257,0.143139997,0.14710663,0.185750081,0.209385118,0.255984031,0.398612717,0.540972492,0.819217957,1.176702864,1.538420557,2.222834428,2.895335732,3.451472062,3.751702605,3.930271569,4.036211054
20100810,0.149562352,0.145963521,0.154637537,0.188615213,0.208254107,0.251255356,0.399083459,0.535655018,0.778754768,1.114397334,1.465088761,2.143648552,2.829776712,3.406250473,3.72372306,3.914454433,4.025851695
20100811,0.154182886,0.147227606,0.152991827,0.189491478,0.203240673,0.244580431,0.38865195,0.527159457,0.7768083,1.108280998,1.445957217,2.083376551,2.753440875,3.323819064,3.640619428,3.83222841,3.944042683
20100812,0.146770016,0.148237878,0.159348874,0.186413942,0.202729386,0.250827901,0.402303066,0.550871886,0.81755644,1.158240024,1.498005722,2.121726101,2.737480188,3.302044753,3.641724587,3.851930204,3.972438003
20100813,0.153267521,0.158120084,0.159764255,0.18908692,0.206690709,0.252161148,0.400978877,0.544442439,0.806150981,1.143161402,1.472569376,2.074673773,2.671057917,3.212946152,3.536948656,3.739355653,3.859498379
20100816,0.152778321,0.15501387,0.15977595,0.190354671,0.208159698,0.248422704,0.369357933,0.49625638,0.757280422,1.079885036,1.400580239,1.992983438,2.565320802,3.089131939,3.405506578,3.60233783,3.720012524
20100817,0.160555923,0.152846241,0.16126499,0.194571182,0.21328504,0.254506828,0.386557206,0.515692605,0.772558261,1.11157703,1.450177431,2.064033395,2.632830419,3.149859775,3.460823591,3.654749806,3.769938307
20100818,0.16776023,0.15554515,0.158439259,0.19294994,0.20924229,0.252306825,0.384895651,0.514858191,0.771896291,1.117540457,1.457166044,2.062521149,2.633158351,3.142972027,3.443006327,3.629520838,3.741014433
20100819,0.151488473,0.147716377,0.157763812,0.192998056,0.209460423,0.252646727,0.373685368,0.497272567,0.746244026,1.08363516,1.419215946,2.026400926,2.578341555,3.075366638,3.370865772,3.555165651,3.665622896
20100820,0.159795132,0.157957685,0.158026624,0.190214069,0.210438508,0.253606957,0.37761313,0.507750106,0.775593559,1.137266932,1.481264267,2.077822696,2.614782352,3.097598735,3.383861849,3.563373361,3.670928765
20100823,0.157264134,0.156334686,0.159995927,0.190596322,0.213805171,0.257472097,0.375738101,0.499342952,0.758063397,1.100966946,1.438270307,2.04354156,2.602202699,3.096680201,3.386118546,3.564788086,3.672643379
20100824,0.169572103,0.153050883,0.159863866,0.194649781,0.218210874,0.258999443,0.372316615,0.484145808,0.708810089,1.023399189,1.344779337,1.943251374,2.496099821,2.99050934,3.284010546,3.46702273,3.576471895
20100825,0.176845838,0.157947803,0.158162514,0.197075573,0.220611528,0.263368609,0.391321144,0.519741775,0.76673628,1.083756941,1.40328669,2.002199268,2.540802399,3.020789906,3.302934361,3.478882178,3.584446365
